Date,Open,High,Low,Close,Adj Close,Volume,BVPS,Symbol
2019-01-02,64.08000183105469,65.27999877929688,63.33000183105469,65.06999969482422,56.37457275390625,2589400,9.795,PAYX
2019-01-03,64.38999938964844,65.06999969482422,63.880001068115234,63.970001220703125,55.42157745361328,2231000,9.795,PAYX
2019-01-04,65.13999938964844,66.41999816894531,64.86000061035156,66.19999694824219,57.353580474853516,2137200,9.795,PAYX
2019-01-07,66.0,66.56999969482422,65.63999938964844,65.8499984741211,57.05034637451172,1708100,9.795,PAYX
2019-01-08,66.70999908447266,66.8499984741211,65.48999786376953,66.3499984741211,57.48352813720703,1746800,9.795,PAYX
2019-01-09,66.33999633789062,66.66999816894531,65.94000244140625,66.30999755859375,57.44887924194336,1665000,9.795,PAYX
2019-01-10,66.19999694824219,67.44999694824219,66.01000213623047,67.41000366210938,58.40188980102539,1567700,9.795,PAYX
2019-01-11,67.1500015258789,67.44999694824219,66.5999984741211,67.29000091552734,58.29792785644531,1606900,9.795,PAYX
2019-01-14,66.86000061035156,67.41000366210938,66.70999908447266,67.2300033569336,58.245941162109375,1245900,9.795,PAYX
2019-01-15,67.5,68.37000274658203,67.30000305175781,68.13999938964844,59.03433609008789,1759400,9.795,PAYX
2019-01-16,68.26000213623047,68.69000244140625,67.97000122070312,68.4800033569336,59.32890701293945,2000900,9.795,PAYX
2019-01-17,68.30000305175781,69.05000305175781,68.25,68.75,59.56282043457031,1614200,9.795,PAYX
2019-01-18,69.5199966430664,70.06999969482422,68.88999938964844,69.9000015258789,60.55914306640625,2190100,9.795,PAYX
2019-01-22,69.38999938964844,69.80000305175781,68.81999969482422,69.4000015258789,60.12596893310547,1539100,9.795,PAYX
2019-01-23,69.63999938964844,69.9000015258789,68.9800033569336,69.83999633789062,60.50715255737305,1756800,9.795,PAYX
2019-01-24,69.94000244140625,69.98999786376953,69.37999725341797,69.62000274658203,60.316551208496094,1939200,9.795,PAYX
2019-01-25,70.27999877929688,70.51000213623047,69.75,70.38999938964844,60.98367691040039,1884000,9.795,PAYX
2019-01-28,69.86000061035156,70.16999816894531,69.63999938964844,70.0,60.64577102661133,1734500,9.795,PAYX
2019-01-29,70.16000366210938,70.22000122070312,69.4000015258789,69.7300033569336,60.41185760498047,1362500,9.795,PAYX
2019-01-30,70.0,71.16999816894531,69.80000305175781,71.13999938964844,61.63344192504883,2508800,9.795,PAYX
2019-01-31,70.58000183105469,70.95999908447266,70.12999725341797,70.80000305175781,61.8255615234375,2959500,9.795,PAYX
2019-02-01,70.94000244140625,71.91000366210938,70.94000244140625,71.87999725341797,62.768646240234375,1960700,9.795,PAYX
2019-02-04,72.01000213623047,72.56999969482422,71.33000183105469,72.47000122070312,63.28385543823242,3455900,9.795,PAYX
2019-02-05,72.8499984741211,73.76000213623047,72.47000122070312,73.73999786376953,64.39289093017578,2909400,9.795,PAYX
2019-02-06,73.58999633789062,73.80000305175781,73.26000213623047,73.69999694824219,64.35796356201172,2249900,9.795,PAYX
2019-02-07,72.95999908447266,73.79000091552734,72.8499984741211,73.76000213623047,64.41033935546875,2392700,9.795,PAYX
2019-02-08,73.25,74.27999877929688,72.94000244140625,74.26000213623047,64.84696960449219,1490700,9.795,PAYX
2019-02-11,74.41000366210938,74.5,73.86000061035156,74.05000305175781,64.66358184814453,2058300,9.795,PAYX
2019-02-12,74.98999786376953,75.0199966430664,74.47000122070312,74.83000183105469,65.34473419189453,2496000,9.795,PAYX
2019-02-13,75.05999755859375,75.29000091552734,74.83999633789062,75.25,65.71148681640625,2511000,9.795,PAYX
2019-02-14,74.9000015258789,75.48999786376953,74.66000366210938,75.16999816894531,65.64163208007812,1507500,9.795,PAYX
2019-02-15,75.7300033569336,76.01000213623047,75.56999969482422,75.77999877929688,66.17430114746094,2838100,9.795,PAYX
2019-02-19,75.55000305175781,75.66999816894531,75.0999984741211,75.12999725341797,65.6067123413086,1651500,9.795,PAYX
2019-02-20,74.88999938964844,75.33000183105469,74.5999984741211,75.31999969482422,65.77262115478516,1974700,9.795,PAYX
2019-02-21,75.19999694824219,75.5999984741211,74.79000091552734,75.3499984741211,65.7988052368164,1605700,9.795,PAYX
2019-02-22,75.62999725341797,76.06999969482422,75.27999877929688,75.88999938964844,66.27034759521484,1731100,9.795,PAYX
2019-02-25,76.41000366210938,76.48999786376953,75.62000274658203,75.83999633789062,66.22669219970703,1748000,9.795,PAYX
2019-02-26,75.73999786376953,76.30999755859375,75.69999694824219,76.08000183105469,66.43629455566406,1218900,9.795,PAYX
2019-02-27,75.80000305175781,76.55000305175781,75.58999633789062,76.5199966430664,66.82048797607422,1276600,9.795,PAYX
2019-02-28,76.41000366210938,77.05000305175781,76.30000305175781,77.0199966430664,67.25712585449219,1924200,9.795,PAYX
2019-03-01,77.36000061035156,77.56999969482422,77.04000091552734,77.43000030517578,67.61514282226562,1952400,9.795,PAYX
2019-03-04,77.7699966430664,78.0,75.66999816894531,76.5,66.80303955078125,2658300,9.795,PAYX
2019-03-05,76.62999725341797,77.25,76.44999694824219,77.01000213623047,67.2483901977539,1659400,9.795,PAYX
2019-03-06,77.11000061035156,77.20999908447266,76.58000183105469,76.81999969482422,67.08245086669922,1710900,9.795,PAYX
2019-03-07,76.70999908447266,76.93000030517578,76.0199966430664,76.19999694824219,66.54105377197266,2599200,9.795,PAYX
2019-03-08,75.83000183105469,76.4000015258789,75.0999984741211,76.33999633789062,66.66332244873047,1580100,9.795,PAYX
2019-03-11,76.61000061035156,77.58000183105469,76.5199966430664,77.5199966430664,67.69373321533203,1727400,9.795,PAYX
2019-03-12,77.79000091552734,78.36000061035156,77.56999969482422,77.73999786376953,67.88584899902344,1922600,9.795,PAYX
2019-03-13,78.06999969482422,78.87000274658203,77.94000244140625,78.2699966430664,68.34867858886719,1844600,9.795,PAYX
2019-03-14,78.44000244140625,79.0,78.12999725341797,78.98999786376953,68.97740173339844,1567100,9.795,PAYX
2019-03-15,78.9800033569336,79.54000091552734,78.83999633789062,79.2300033569336,69.18698120117188,2567600,9.795,PAYX
2019-03-18,79.27999877929688,79.55999755859375,78.66000366210938,79.31999969482422,69.26557922363281,1242700,9.795,PAYX
2019-03-19,79.66000366210938,79.66999816894531,78.72000122070312,79.11000061035156,69.08219909667969,1541700,9.795,PAYX
2019-03-20,78.94000244140625,79.1500015258789,78.1500015258789,78.43000030517578,68.4883804321289,1795800,9.795,PAYX
2019-03-21,78.16999816894531,79.79000091552734,78.08000183105469,79.5199966430664,69.44024658203125,1655900,9.795,PAYX
2019-03-22,79.29000091552734,79.51000213623047,78.4000015258789,78.44000244140625,68.49712371826172,2462900,9.795,PAYX
2019-03-25,78.13999938964844,78.80999755859375,77.88999938964844,78.73999786376953,68.75908660888672,1613900,9.795,PAYX
2019-03-26,79.30000305175781,80.16999816894531,79.1500015258789,80.0999984741211,69.94670867919922,2509900,9.795,PAYX
2019-03-27,79.2699966430664,80.73999786376953,77.72000122070312,79.26000213623047,69.21319580078125,4368400,9.795,PAYX
2019-03-28,79.41000366210938,79.77999877929688,78.5999984741211,79.05000305175781,69.02979278564453,2184300,9.795,PAYX
2019-03-29,79.6500015258789,80.37000274658203,79.16000366210938,80.19999694824219,70.0340347290039,2738900,9.795,PAYX
2019-04-01,80.75,81.02999877929688,80.08000183105469,80.93000030517578,70.67150115966797,1723500,9.795,PAYX
2019-04-02,80.88999938964844,81.08000183105469,80.38999938964844,81.0199966430664,70.75007629394531,2425200,9.795,PAYX
2019-04-03,81.43000030517578,81.58999633789062,80.62000274658203,81.08000183105469,70.80248260498047,2948300,9.795,PAYX
2019-04-04,81.26000213623047,81.29000091552734,80.05000305175781,80.4000015258789,70.20868682861328,1872300,9.795,PAYX
2019-04-05,80.66999816894531,80.94000244140625,80.31999969482422,80.73999786376953,70.50556945800781,2021700,9.795,PAYX
2019-04-08,80.7300033569336,80.93000030517578,79.97000122070312,80.81999969482422,70.575439453125,1468700,9.795,PAYX
2019-04-09,80.52999877929688,81.05000305175781,80.0999984741211,80.75,70.51431274414062,1348800,9.795,PAYX
2019-04-10,80.68000030517578,81.29000091552734,80.66999816894531,81.13999938964844,70.85486602783203,976100,9.795,PAYX
2019-04-11,81.38999938964844,81.48999786376953,81.0,81.3499984741211,71.03826141357422,1422800,9.795,PAYX
2019-04-12,81.63999938964844,82.20999908447266,81.26000213623047,82.16000366210938,71.7455825805664,1009800,9.795,PAYX
2019-04-15,82.16999816894531,82.4800033569336,81.93000030517578,82.37000274658203,71.92897033691406,896100,9.795,PAYX
2019-04-16,82.63999938964844,82.63999938964844,81.36000061035156,81.58999633789062,71.24783325195312,1262500,9.795,PAYX
2019-04-17,81.79000091552734,82.0199966430664,81.51000213623047,81.55999755859375,71.22162628173828,1189600,9.795,PAYX
2019-04-18,82.12000274658203,82.12000274658203,81.0999984741211,81.58999633789062,71.24783325195312,1224800,9.795,PAYX
