Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2019-01-02,81.80000305175781,83.9800033569336,81.80000305175781,83.77999877929688,79.85154724121094,2471200,ROST
2019-01-03,82.95999908447266,84.31999969482422,81.91000366210938,83.08000183105469,79.18439483642578,2978700,ROST
2019-01-04,84.04000091552734,86.01000213623047,83.37000274658203,85.33999633789062,81.33841705322266,3146000,ROST
2019-01-07,84.75,90.01000213623047,84.26000213623047,88.93000030517578,84.76007080078125,3892100,ROST
2019-01-08,89.41000366210938,91.73999786376953,88.86000061035156,91.54000091552734,87.2477035522461,4593500,ROST
2019-01-09,91.87000274658203,91.9000015258789,89.88999938964844,90.33999633789062,86.10395050048828,3310400,ROST
2019-01-10,88.0999984741211,90.81999969482422,87.41000366210938,90.7300033569336,86.4756851196289,2830600,ROST
2019-01-11,90.58999633789062,92.06999969482422,90.37999725341797,91.20999908447266,86.93317413330078,2105100,ROST
2019-01-14,90.44000244140625,91.68000030517578,90.11000061035156,90.62999725341797,86.38035583496094,2394700,ROST
2019-01-15,90.61000061035156,91.4000015258789,90.22000122070312,90.8499984741211,86.59005737304688,2818700,ROST
2019-01-16,91.0,91.69999694824219,89.94999694824219,90.25,86.0181884765625,2189000,ROST
2019-01-17,89.66999816894531,90.87999725341797,89.25,90.80000305175781,86.54240417480469,2408400,ROST
2019-01-18,91.68000030517578,93.37000274658203,90.88999938964844,93.01000213623047,88.64877319335938,2931500,ROST
2019-01-22,92.18000030517578,92.77999877929688,90.95999908447266,91.62999725341797,87.33348083496094,2467800,ROST
2019-01-23,91.86000061035156,91.87999725341797,90.66000366210938,91.51000213623047,87.21910858154297,1665200,ROST
2019-01-24,91.83999633789062,91.83999633789062,90.33999633789062,91.19999694824219,86.92363739013672,2547300,ROST
2019-01-25,92.2300033569336,92.69000244140625,91.72000122070312,92.51000213623047,88.17222595214844,1668700,ROST
2019-01-28,92.25,92.25,90.94000244140625,91.54000091552734,87.2477035522461,2362200,ROST
2019-01-29,91.54000091552734,91.5999984741211,90.5999984741211,91.47000122070312,87.18097686767578,1722200,ROST
2019-01-30,91.83000183105469,92.80999755859375,91.30999755859375,92.29000091552734,87.96251678466797,1603500,ROST
2019-01-31,92.2699966430664,92.62999725341797,91.6500015258789,92.12000274658203,87.80049896240234,2854200,ROST
2019-02-01,92.44999694824219,92.54000091552734,91.05999755859375,91.7300033569336,87.42878723144531,1815500,ROST
2019-02-04,91.75,92.33999633789062,91.02999877929688,92.33999633789062,88.01020050048828,1962600,ROST
2019-02-05,92.30000305175781,93.38999938964844,92.12000274658203,93.19000244140625,88.82032775878906,1533600,ROST
2019-02-06,92.91999816894531,93.01000213623047,91.70999908447266,92.66000366210938,88.315185546875,1393200,ROST
2019-02-07,92.16000366210938,92.70999908447266,91.56999969482422,92.58999633789062,88.24847412109375,1518100,ROST
2019-02-08,92.33000183105469,93.19000244140625,92.06999969482422,92.94999694824219,88.59158325195312,1656700,ROST
2019-02-11,93.25,94.6500015258789,92.97000122070312,94.12999725341797,89.71625518798828,1773100,ROST
2019-02-12,94.62999725341797,95.12999725341797,94.04000091552734,94.76000213623047,90.31671142578125,1541200,ROST
2019-02-13,95.12999725341797,95.13999938964844,93.91000366210938,94.63999938964844,90.20234680175781,2189200,ROST
2019-02-14,94.12999725341797,94.1500015258789,92.36000061035156,93.29000091552734,88.91565704345703,1996600,ROST
2019-02-15,94.31999969482422,94.69000244140625,93.55999755859375,94.01000213623047,89.60186767578125,2342600,ROST
2019-02-19,93.9800033569336,93.9800033569336,92.80000305175781,93.66999816894531,89.2778091430664,2225300,ROST
2019-02-20,93.75,94.3499984741211,93.3499984741211,93.97000122070312,89.56375885009766,2358100,ROST
2019-02-21,93.93000030517578,94.01000213623047,93.1500015258789,93.52999877929688,89.1443862915039,1624600,ROST
2019-02-22,93.62999725341797,94.41999816894531,93.48999786376953,94.37000274658203,89.94503021240234,1602600,ROST
2019-02-25,94.69999694824219,95.20999908447266,93.72000122070312,93.86000061035156,89.45890045166016,1826400,ROST
2019-02-26,93.91000366210938,94.83000183105469,93.62999725341797,94.33999633789062,89.9164047241211,2022100,ROST
2019-02-27,93.81999969482422,95.22000122070312,93.54000091552734,94.77999877929688,90.3357925415039,2659600,ROST
