Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2019-01-02,37.51333236694336,38.633331298828125,37.22666549682617,38.573333740234375,31.847795486450195,2704500,PCAR
2019-01-03,38.30666732788086,38.38666534423828,37.40666580200195,37.68000030517578,31.110227584838867,2962050,PCAR
2019-01-04,38.133331298828125,39.37333297729492,38.0,39.35333251953125,32.49180221557617,3854850,PCAR
2019-01-07,39.17333221435547,39.81999969482422,38.54666519165039,39.30666732788086,32.453277587890625,4571550,PCAR
2019-01-08,39.66666793823242,40.12666702270508,39.31999969482422,39.686668395996094,32.76702117919922,4449450,PCAR
2019-01-09,39.87333297729492,40.106666564941406,38.87333297729492,39.086666107177734,32.27162170410156,5207250,PCAR
2019-01-10,38.5533332824707,39.7599983215332,38.380001068115234,39.439998626708984,32.563358306884766,4232100,PCAR
2019-01-11,39.366668701171875,39.80666732788086,38.95333480834961,39.62666702270508,32.71747970581055,2878800,PCAR
2019-01-14,39.40666580200195,40.220001220703125,39.106666564941406,39.97999954223633,33.00919723510742,3319200,PCAR
2019-01-15,40.00666809082031,40.12666702270508,39.52000045776367,39.71333312988281,32.78902816772461,2098950,PCAR
2019-01-16,39.78666687011719,40.27333450317383,39.63999938964844,40.040000915527344,33.058753967285156,2283600,PCAR
2019-01-17,39.87333297729492,41.246665954589844,39.77333450317383,40.893333435058594,33.76328659057617,3676650,PCAR
2019-01-18,41.246665954589844,42.11333465576172,40.9466667175293,41.98666763305664,34.66600036621094,3367050,PCAR
2019-01-22,41.59333419799805,41.720001220703125,40.959999084472656,41.366668701171875,34.15409851074219,3508200,PCAR
2019-01-23,41.69333267211914,41.69333267211914,40.81999969482422,41.08000183105469,33.91741180419922,2850150,PCAR
2019-01-24,40.77333450317383,41.28666687011719,40.69333267211914,41.19333267211914,34.010982513427734,3752550,PCAR
2019-01-25,41.706668853759766,42.18000030517578,41.61333465576172,41.793331146240234,34.506370544433594,3333600,PCAR
2019-01-28,41.18000030517578,41.22666549682617,40.63999938964844,40.866668701171875,33.74127960205078,6590100,PCAR
2019-01-29,42.51333236694336,43.313331604003906,41.606666564941406,43.22666549682617,35.689788818359375,5888850,PCAR
2019-01-30,43.33333206176758,43.459999084472656,42.41999816894531,43.16666793823242,35.64025115966797,4264500,PCAR
2019-01-31,43.099998474121094,43.706668853759766,42.77333450317383,43.68000030517578,36.0640869140625,3718950,PCAR
2019-02-01,43.67333221435547,43.91999816894531,43.16666793823242,43.30666732788086,35.755855560302734,3028500,PCAR
2019-02-04,43.2599983215332,43.50666809082031,42.78666687011719,43.5,35.915470123291016,3088050,PCAR
2019-02-05,43.619998931884766,43.7400016784668,43.1533317565918,43.71333312988281,36.09160614013672,2964750,PCAR
2019-02-06,43.313331604003906,43.91999816894531,42.973331451416016,43.706668853759766,36.08610534667969,3180750,PCAR
2019-02-07,43.81999969482422,44.0533332824707,43.40666580200195,43.93333435058594,36.27325439453125,3771450,PCAR
2019-02-08,43.746665954589844,43.97999954223633,43.29999923706055,43.96666717529297,36.3007698059082,2302500,PCAR
